contig	pos	locus_ID	depth_a	depth_b	ratio	num_hets	total_depth	depth_per_het	Duplicate	std	z	abs_z
un	1044882	50199	548	498	0.523900573614	23	1046	45.4782608696	1	16.1709616288	1.54598103526	1.54598103526
un	1045306	50215	1506	1426	0.513642564802	82	2932	35.756097561	1	27.0739727414	1.47743371031	1.47743371031
un	1046010	50253	2063	2002	0.507503075031	102	4065	39.8529411765	1	31.8786762586	0.956752399397	0.956752399397
un	1046141	50258	1812	1931	0.484103660166	110	3743	34.0272727273	1	30.5900310559	-1.94507811683	1.94507811683
un	1046691	50275	198	253	0.439024390244	15	451	30.0666666667	1	10.6183802908	-2.58984885141	2.58984885141
un	1046702	50281	1763	1642	0.517767988253	86	3405	39.5930232558	1	29.1761889218	2.07360872807	2.07360872807
un	1046860	50296	3543	2770	0.561222873436	115	6313	54.8956521739	2	39.727194716	9.72885205621	9.72885205621
un	1046960	50297	1776	1640	0.519906323185	96	3416	35.5833333333	1	29.2232783924	2.32691209682	2.32691209682
un	1047410	50307	107	98	0.521951219512	5	205	41.0	1	7.15891053164	0.628587266193	0.628587266193
un	1047850	50342	737	717	0.506877579092	44	1454	33.0454545455	1	19.0656759649	0.524502777577	0.524502777577
un	1048601	50359	1425	740	0.658198614319	43	2165	50.3488372093	2	23.2647802483	14.7218239908	14.7218239908
un	1048852	50367	1920	1850	0.509283819629	98	3770	38.4693877551	1	30.700162866	1.14005909847	1.14005909847
un	1049050	50372	273	241	0.531128404669	16	514	32.125	1	11.3357840488	1.41145949245	1.41145949245
un	1049578	50384	584	573	0.504753673293	26	1157	44.5	1	17.0073513517	0.323389567621	0.323389567621
un	1049637	50404	1527	1510	0.50279881462	81	3037	37.4938271605	1	27.5544914669	0.308479654223	0.308479654223
un	1050219	50457	180	48	0.789473684211	10	228	22.8	1	7.54983443527	8.74191355663	8.74191355663
un	1050334	50463	801	838	0.488712629652	94	1639	17.4361702128	1	20.24228248	-0.913928556144	0.913928556144
un	1051153	50503	287	260	0.524680073126	25	547	21.88	1	11.6940155635	1.15443663698	1.15443663698
un	1051649	50528	2098	2186	0.489729225023	129	4284	33.2093023256	1	32.7261363439	-1.34449112897	1.34449112897
un	1051970	50561	7653	8560	0.472028619009	210	16213	77.2047619048	2	63.6651395977	-7.12320750202	7.12320750202
un	1052063	50563	1816	2016	0.473903966597	105	3832	36.4952380952	1	30.9515750811	-3.23085334876	3.23085334876
un	1052260	50573	607	528	0.534801762115	48	1135	23.6458333333	1	16.8448805279	2.34492609992	2.34492609992
un	1052361	50576	2836	1374	0.673634204276	50	4210	84.2	2	32.442256395	22.5323414962	22.5323414962
un	1052519	50585	467	493	0.486458333333	29	960	33.1034482759	1	15.4919333848	-0.839146391678	0.839146391678
un	1052620	50593	1260	664	0.654885654886	49	1924	39.2653061224	2	21.9317121995	13.5876304271	13.5876304271
un	1053012	50612	1052	892	0.541152263374	41	1944	47.4146341463	1	22.045407685	3.62887369301	3.62887369301
un	1053374	50633	1780	1753	0.5038211152	95	3533	37.1894736842	1	29.7195222034	0.454246872059	0.454246872059
un	1053573	50636	1584	1621	0.494227769111	112	3205	28.6160714286	1	28.3063597094	-0.653563375506	0.653563375506
un	1053691	50637	798	767	0.509904153355	45	1565	34.7777777778	1	19.7800404449	0.783618215707	0.783618215707
un	1054071	50667	1292	1316	0.495398773006	55	2608	47.4181818182	1	25.5342906696	-0.469956269993	0.469956269993
un	1054340	50680	1710	1507	0.531551134597	94	3217	34.2234042553	1	28.359301825	3.57907259588	3.57907259588
un	1054911	50703	562	597	0.484900776531	36	1159	32.1944444444	1	17.0220445305	-1.02807861703	1.02807861703
un	1055219	50722	1804	1833	0.49601319769	99	3637	36.7373737374	1	30.1537725666	-0.480868520447	0.480868520447
un	1055308	50731	1389	1382	0.50126308192	78	2771	35.5256410256	1	26.3201443765	0.132977993963	0.132977993963
un	1055589	50738	3098	1701	0.645551156491	85	4799	56.4588235294	1	34.6374075242	20.166058892	20.166058892
un	1055750	50745	2626	2612	0.501336387934	140	5238	37.4142857143	2	36.1870142454	0.193439556868	0.193439556868
un	1056025	50748	1079	1203	0.472830850131	52	2282	43.8846153846	1	23.885141825	-2.5957559915	2.5957559915
un	1056213	50765	434	536	0.447422680412	27	970	35.9259259259	1	15.5724115024	-3.27502262525	3.27502262525
un	1056332	50773	393	389	0.502557544757	27	782	28.962962963	1	13.9821314541	0.14303970797	0.14303970797
un	1056961	50801	695	677	0.506559766764	54	1372	25.4074074074	1	18.5202591775	0.48595432244	0.48595432244
un	1057324	50813	1080	853	0.558717020176	66	1933	29.2878787879	1	21.982947937	5.16309279017	5.16309279017
un	1057527	50822	847	885	0.489030023095	55	1732	31.4909090909	1	20.8086520467	-0.913081729531	0.913081729531
un	1057602	50823	1380	1213	0.53220208253	91	2593	28.4945054945	1	25.4607541129	3.27955722087	3.27955722087
un	1057986	50849	1769	1769	0.5	106	3538	33.3773584906	1	29.7405447159	-0.0	0.0
un	1058266	50873	136	180	0.430379746835	11	316	28.7272727273	1	8.88819441732	-2.47519338204	2.47519338204
un	1058383	50880	178	221	0.446115288221	11	399	36.2727272727	1	9.98749217772	-2.15269254958	2.15269254958
un	1058866	50921	764	701	0.521501706485	45	1465	32.5555555556	1	19.137659209	1.64596932446	1.64596932446
un	1059250	50942	943	936	0.501862692922	71	1879	26.4647887324	1	21.6737168017	0.1614859155	0.1614859155
un	1059304	50946	494	200	0.71181556196	10	694	69.4	2	13.1719398723	11.1600873846	11.1600873846
un	1059388	50949	1448	1403	0.507891967731	83	2851	34.3493975904	1	26.6973781484	0.842779387358	0.842779387358
un	1059851	50966	638	826	0.435792349727	64	1464	22.875	1	19.1311264697	-4.9134587108	4.9134587108
un	1059926	50968	1769	1835	0.490843507214	91	3604	39.6043956044	1	30.0166620396	-1.09938939768	1.09938939768
un	1060178	50998	2298	2260	0.504168494954	109	4558	41.8165137615	1	33.7564808592	0.562854880496	0.562854880496
un	1060313	51001	2069	1933	0.516991504248	108	4002	37.0555555556	1	31.6306813079	2.14981142322	2.14981142322
un	1060572	51019	884	856	0.508045977011	60	1740	29.0	1	20.8566536146	0.67124862208	0.67124862208
un	1060844	51032	876	819	0.516814159292	47	1695	36.0638297872	1	20.5851888502	1.38449057754	1.38449057754
un	1060991	51045	1950	1956	0.499231950845	108	3906	36.1666666667	1	31.248999984	-0.0960030721475	0.0960030721475
un	1061648	51084	1195	1274	0.484001620089	67	2469	36.8507462687	1	24.8445164976	-1.58988805453	1.58988805453
un	1061917	51092	100	104	0.490196078431	7	204	29.1428571429	1	7.14142842854	-0.280056016806	0.280056016806
un	1062319	51119	2009	2217	0.475390440133	116	4226	36.4310344828	1	32.5038459263	-3.19962136899	3.19962136899
un	1062618	51133	772	317	0.708907254362	25	1089	43.56	2	16.5	13.7878787879	13.7878787879
un	1062857	51136	5103	4934	0.508418850254	203	10037	49.4433497537	2	50.0924145954	1.68688214937	1.68688214937
un	1063093	51152	1245	813	0.604956268222	48	2058	42.875	1	22.6825924444	9.52272102623	9.52272102623
un	1063374	51165	1409	1489	0.486197377502	88	2898	32.9318181818	1	26.9165376674	-1.48607523353	1.48607523353
un	1063643	51176	1367	1487	0.478976874562	101	2854	28.2574257426	1	26.7114207784	-2.2462301986	2.2462301986
un	1063849	51191	175	182	0.490196078431	11	357	32.4545454545	1	9.44722181385	-0.370479286817	0.370479286817
un	1064165	51195	353	359	0.495786516854	23	712	30.9565217391	1	13.3416640641	-0.224859506699	0.224859506699
un	1064517	51207	1669	1685	0.497614788312	78	3354	43.0	1	28.9568644711	-0.276273006284	0.276273006284
un	1064612	51208	5377	4728	0.532112815438	164	10105	61.6158536585	2	50.2618145315	6.4561934945	6.4561934945
un	1064962	51224	8847	6430	0.579105845388	210	15277	72.7476190476	1	61.8000809061	19.5549905806	19.5549905806
un	1065397	51239	1818	1766	0.507254464286	81	3584	44.2469135802	1	29.9332590942	0.868599036215	0.868599036215
un	1066352	51320	1313	1321	0.498481397115	68	2634	38.7352941176	1	25.6612548407	-0.155877022571	0.155877022571
un	1066438	51323	1453	1451	0.500344352617	75	2904	38.72	1	26.9443871706	0.0371134809513	0.0371134809513
un	1066901	51333	1121	1237	0.4754028838	68	2358	34.6764705882	1	24.2796210844	-2.38883464443	2.38883464443
un	1067152	51339	1634	1665	0.495301606547	100	3299	32.99	1	28.7184609615	-0.539722515798	0.539722515798
un	1067387	51349	1004	1045	0.489995119571	69	2049	29.6956521739	1	22.6329405955	-0.905759457702	0.905759457702
un	1067919	51370	727	736	0.496924128503	44	1463	33.25	1	19.1245914989	-0.235299143527	0.235299143527
un	1068002	51375	163	159	0.506211180124	11	322	29.2727272727	1	8.97217922246	0.22291128503	0.22291128503
un	1068702	51415	745	761	0.494687915007	52	1506	28.9615384615	2	19.4036079119	-0.412294457624	0.412294457624
un	1069612	51483	3464	2180	0.613749114103	88	5644	64.1363636364	1	37.563279942	17.0911592649	17.0911592649
un	1069665	51499	749	774	0.491792514773	69	1523	22.0724637681	1	19.5128163011	-0.640604606076	0.640604606076
un	1069881	51506	223	200	0.527186761229	18	423	23.5	1	10.2834819006	1.11829826815	1.11829826815
un	1070171	51529	323	301	0.517628205128	18	624	34.6666666667	1	12.4899959968	0.880704845928	0.880704845928
un	1070459	51547	35	39	0.472972972973	2	74	37.0	1	4.30116263352	-0.464990554975	0.464990554975
un	1070545	51551	603	572	0.513191489362	31	1175	37.9032258065	1	17.139136501	0.904362947287	0.904362947287
un	1070915	51574	1297	1438	0.474223034735	69	2735	39.6376811594	1	26.14861373	-2.69612763139	2.69612763139
un	1071373	51592	764	738	0.508655126498	40	1502	37.55	1	19.3778223751	0.670870015648	0.670870015648
un	1071775	51614	771	268	0.742059672762	31	1039	33.5161290323	2	16.1167614613	15.6048720212	15.6048720212
un	1072143	51641	248	251	0.496993987976	15	499	33.2666666667	1	11.1691539518	-0.134298444311	0.134298444311
un	1072259	51645	2070	2061	0.501089324619	108	4131	38.25	1	32.1364279284	0.140028008403	0.140028008403
un	1072511	51673	1209	1085	0.527027027027	82	2294	27.9756097561	1	23.9478600297	2.58895784104	2.58895784104
un	1073021	51692	963	1230	0.439124487004	80	2193	27.4125	1	23.4147389479	-5.70153698048	5.70153698048
un	1073156	51701	1724	1566	0.524012158055	88	3290	37.3863636364	1	28.6792607994	2.75460377283	2.75460377283
un	1073320	51708	1364	1263	0.519223448801	77	2627	34.1168831169	1	25.6271340575	1.97056759787	1.97056759787
un	1073607	51716	924	811	0.532564841499	44	1735	39.4318181818	1	20.8266655997	2.71286825679	2.71286825679
un	1074055	51776	940	904	0.509761388286	57	1844	32.350877193	1	21.4709105536	0.838343579099	0.838343579099
un	1074192	51778	1947	1782	0.522123893805	95	3729	39.2526315789	1	30.5327692815	2.70201498067	2.70201498067
un	1074305	51784	245	238	0.507246376812	18	483	26.8333333333	1	10.9886304879	0.318511028635	0.318511028635
un	1074662	51796	1594	657	0.708129720124	27	2251	83.3703703704	2	23.7223523286	19.7493062033	19.7493062033
un	1074767	51803	1808	1796	0.50166481687	94	3604	38.3404255319	1	30.0166620396	0.199888981396	0.199888981396
un	1074945	51811	1835	1686	0.521158761715	95	3521	37.0631578947	1	29.6690073983	2.51103783149	2.51103783149
un	1075226	51821	554	505	0.52313503305	36	1059	29.4166666667	1	16.2711400953	1.50573345546	1.50573345546
un	1075638	51834	1805	1881	0.489690721649	91	3686	40.5054945055	1	30.3562184733	-1.25180282364	1.25180282364
un	1075787	51843	856	821	0.510435301133	41	1677	40.9024390244	1	20.4755952294	0.854676008385	0.854676008385
un	1076097	51855	945	925	0.505347593583	96	1870	19.4791666667	1	21.6217483104	0.462497290063	0.462497290063
un	1076943	51880	1832	1911	0.489446967673	100	3743	37.43	1	30.5900310559	-1.29127034647	1.29127034647
un	1077204	51895	990	1002	0.496987951807	47	1992	42.3829787234	1	22.3159136044	-0.268866428969	0.268866428969
un	1077688	51943	278	277	0.500900900901	31	555	17.9032258065	1	11.7792189894	0.0424476359978	0.0424476359978
un	1077730	51945	271	242	0.528265107212	27	513	19.0	1	11.3247516529	1.2803812785	1.2803812785
un	1078318	51970	1935	2085	0.481343283582	104	4020	38.6538461538	1	31.7017349683	-2.36580111704	2.36580111704
un	1078614	51982	1531	1477	0.50897606383	68	3008	44.2352941176	1	27.4226184016	0.984588692611	0.984588692611
un	1079008	51994	439	478	0.478735005453	22	917	41.6818181818	1	15.1410039297	-1.28789346403	1.28789346403
un	1079139	51999	5753	4417	0.565683382498	192	10170	52.96875	2	50.4232089419	13.2478676787	13.2478676787
un	1079582	52022	265	254	0.510597302505	13	519	39.9230769231	1	11.3907857499	0.482846409437	0.482846409437
un	1079711	52027	439	458	0.489409141583	25	897	35.88	1	14.9749791319	-0.634391535129	0.634391535129
un	1080305	52051	1445	1420	0.504363001745	103	2865	27.8155339806	1	26.7628473821	0.467065399339	0.467065399339
un	1080393	52060	544	573	0.487018800358	32	1117	34.90625	1	16.7107749671	-0.867703624073	0.867703624073
un	1080463	52068	1555	1489	0.510840998686	97	3044	31.381443299	1	27.5862284483	1.19624906543	1.19624906543
un	1080576	52069	3103	826	0.789768388903	42	3929	93.5476190476	2	31.3408678884	36.3263711794	36.3263711794
un	1080939	52086	769	711	0.519594594595	78	1480	18.9743589744	1	19.2353840617	1.50763821024	1.50763821024
un	1081052	52090	1998	2100	0.487554904832	102	4098	40.1764705882	1	32.0078115466	-1.59336104331	1.59336104331
un	1081498	52101	679	711	0.488489208633	43	1390	32.3255813953	1	18.6413518823	-0.858306849257	0.858306849257
un	1082029	52121	814	790	0.507481296758	45	1604	35.6444444444	1	20.0249843945	0.599251403327	0.599251403327
un	1082173	52126	539	582	0.480820695807	34	1121	32.9705882353	1	16.7406690428	-1.28429753584	1.28429753584
un	1082300	52128	2042	2049	0.499144463456	97	4091	42.175257732	1	31.9804627859	-0.109441818382	0.109441818382
un	1082484	52135	1732	717	0.707227439771	49	2449	49.9795918367	2	24.7436860633	20.5102828536	20.5102828536
un	1082715	52142	160	163	0.495356037152	10	323	32.3	1	8.98610037781	-0.166924465222	0.166924465222
un	1082944	52166	2599	2451	0.514653465347	95	5050	53.1578947368	1	35.5316760089	2.0826487324	2.0826487324
un	1082982	52168	228	268	0.459677419355	15	496	33.0666666667	1	11.1355287257	-1.79605302027	1.79605302027
un	1083090	52169	4382	2628	0.625106990014	152	7010	46.1184210526	2	41.8628713779	20.9493513258	20.9493513258
un	1083530	52192	712	739	0.490696071675	39	1451	37.2051282051	1	19.0459969547	-0.708810362203	0.708810362203
un	1083837	52206	585	610	0.489539748954	31	1195	38.5483870968	1	17.2843860174	-0.723196067675	0.723196067675
un	1084360	52234	1902	1850	0.506929637527	98	3752	38.2857142857	1	30.6267856622	0.848930092983	0.848930092983
un	1084675	52245	1234	1299	0.48716936439	64	2533	39.578125	1	25.1644590643	-1.2915040183	1.2915040183
un	1085008	52279	1430	1450	0.496527777778	72	2880	40.0	1	26.83281573	-0.37267799625	0.37267799625
un	1085114	52288	788	814	0.491885143571	37	1602	43.2972972973	1	20.0124960962	-0.649594130463	0.649594130463
un	1085156	52290	1904	1965	0.492116826053	92	3869	42.0543478261	1	31.1006430802	-0.980687117028	0.980687117028
un	1085249	52301	241	288	0.455576559546	18	529	29.3888888889	1	11.5	-2.04347826087	2.04347826087
un	1085752	52314	2224	2171	0.506029579067	102	4395	43.0882352941	1	33.1473980879	0.799459430562	0.799459430562
un	1086127	52332	1373	1472	0.482601054482	88	2845	32.3295454545	1	26.6692707062	-1.85606875214	1.85606875214
un	1086300	52343	833	829	0.501203369434	48	1662	34.625	1	20.3838171106	0.0981170498707	0.0981170498707
un	1086818	52358	543	363	0.599337748344	39	906	23.2307692308	1	15.0499169433	5.98009944767	5.98009944767
un	1087087	52367	1507	1401	0.518225584594	84	2908	34.619047619	1	26.9629375254	1.96566119511	1.96566119511
un	1087172	52373	197	233	0.458139534884	11	430	39.0909090909	1	10.3682206767	-1.73607415981	1.73607415981
un	1087227	52376	2217	2292	0.491683300067	95	4509	47.4631578947	1	33.5745439284	-1.11691762902	1.11691762902
un	1087663	52414	231	168	0.578947368421	22	399	18.1363636364	1	9.98749217772	3.15394489823	3.15394489823
un	1088135	52436	842	203	0.805741626794	9	1045	116.111111111	2	16.1632298752	19.7670887852	19.7670887852
un	1088400	52447	1641	1503	0.521946564885	89	3144	35.3258426966	1	28.0356915378	2.46114849377	2.46114849377
un	1088501	52459	564	229	0.711223203026	15	793	52.8666666667	2	14.0801278403	11.8961988058	11.8961988058
un	1088569	52470	1324	1421	0.48233151184	77	2745	35.6493506494	1	26.1963737949	-1.85140128095	1.85140128095
un	1088691	52475	1503	1508	0.499169711059	81	3011	37.1728395062	1	27.4362898366	-0.0911201920845	0.0911201920845
un	1088772	52477	1650	1690	0.494011976048	89	3340	37.5280898876	1	28.8963665536	-0.692128540206	0.692128540206
un	1089231	52526	1167	1048	0.526862302483	75	2215	29.5333333333	1	23.5318932515	2.52848333808	2.52848333808
un	1089894	52572	1562	1595	0.494773519164	77	3157	41.0	2	28.0935935758	-0.587322513779	0.587322513779
un	1090009	52573	1634	1628	0.500919681177	102	3262	31.9803921569	1	28.5569606226	0.10505319665	0.10505319665
un	1090140	52578	837	804	0.510054844607	49	1641	33.4897959184	1	20.2546291005	0.814628592709	0.814628592709
un	1090283	52593	346	368	0.484593837535	40	714	17.85	1	13.3603892159	-0.823329307422	0.823329307422
un	1090436	52596	2045	1497	0.577357425184	80	3542	44.275	1	29.7573520327	9.20780853413	9.20780853413
un	1090906	52660	1166	1274	0.477868852459	94	2440	25.9574468085	1	24.6981780705	-2.18639609148	2.18639609148
un	1092092	52714	1261	1234	0.505410821643	68	2495	36.6911764706	1	24.9749874875	0.540540811352	0.540540811352
un	1092218	52723	1614	1610	0.500620347395	87	3224	37.0574712644	1	28.3901391332	0.0704469953676	0.0704469953676
un	1092538	52737	1750	1808	0.491849353569	93	3558	38.2580645161	1	29.824486584	-0.972355380479	0.972355380479
un	1092898	52758	712	621	0.534133533383	38	1333	35.0789473684	1	18.2551362635	2.49244921227	2.49244921227
un	1093022	52766	12289	8373	0.594763333656	199	20662	103.829145729	2	71.871412954	27.2430987443	27.2430987443
un	1093045	52769	1258	1353	0.481807736499	67	2611	38.9701492537	1	25.5489725821	-1.85917456553	1.85917456553
un	1093256	52773	3203	1401	0.695699391833	61	4604	75.4754098361	2	33.9263909074	26.5574962707	26.5574962707
un	1093501	52783	511	514	0.498536585366	23	1025	44.5652173913	1	16.0078105936	-0.0937042571332	0.0937042571332
un	1093835	52809	921	834	0.524786324786	49	1755	35.8163265306	1	20.9463600657	2.07673313471	2.07673313471
un	1094025	52818	195	172	0.531335149864	13	367	28.2307692308	1	9.57862203033	1.20059022724	1.20059022724
un	1094169	52836	620	137	0.819022457067	15	757	50.4666666667	1	13.7568164922	17.5549335951	17.5549335951
un	1094429	52863	2027	2033	0.499261083744	77	4060	52.7272727273	1	31.8590646441	-0.0941647230862	0.0941647230862
un	1094901	52882	466	421	0.525366403608	24	887	36.9583333333	1	14.8912726118	1.51095212521	1.51095212521
un	1095150	52895	454	466	0.49347826087	29	920	31.724137931	1	15.1657508881	-0.395628284037	0.395628284037
